"Organ","SeqID"
"Conventional","2685-21"
"Conventional","19616-100"
"Conventional","12813-18"
"Conventional","22386-11"
"Conventional","14102-6"
"Conventional","3195-50"
"Conventional","10588-39"
"Conventional","21721-6"
"Conventional","20935-4"
"Conventional","19332-1"
"Conventional","17150-8"
"Conventional","14133-93"
"Conventional","5666-64"
"Conventional","2991-9"
"Conventional","2994-71"
"Conventional","4234-8"
"Conventional","14079-14"
"Conventional","3446-7"
"Conventional","2993-1"
"Conventional","10457-3"
"Conventional","8258-22"
"Conventional","3471-49"
"Conventional","13570-43"
"Conventional","3873-51"
"Conventional","2961-1"
"Conventional","3758-68"
"Conventional","3758-63"
"Conventional","15403-53"
"Conventional","9426-73"
"Conventional","22981-3"
"Conventional","17791-25"
"Conventional","13689-2"
"Conventional","7849-3"
"Conventional","22123-15"
"Conventional","9017-58"
"Conventional","12675-14"
"Conventional","12987-12"
"Conventional","9923-6"
"Conventional","4559-64"
"Conventional","9590-10"
"Conventional","7875-86"
"Conventional","15439-21"
"Conventional","21885-196"
"Conventional","6431-68"
"Conventional","3875-62"
"Conventional","3361-26"
"Conventional","22510-6"
"Conventional","23392-41"
"Conventional","9287-6"
"Conventional","7190-50"
"Conventional","16288-17"
"Conventional","24215-8"
"Conventional","10454-99"
"Conventional","11302-237"
"Conventional","8345-27"
"Conventional","12432-23"
"Conventional","25049-8"
"Conventional","24293-39"
"Conventional","3404-51"
"Conventional","14103-12"
"Conventional","5756-66"
"Conventional","11142-11"
"Conventional","9092-33"
"Conventional","7198-197"
"Conventional","6217-23"
"Conventional","9845-33"
"Conventional","19523-215"
"Conventional","9097-5"
"Conventional","10637-50"
"Conventional","18403-25"
"Conventional","22073-47"
"Conventional","23226-42"
"Conventional","11449-22"
"Conventional","23225-26"
"Conventional","12622-96"
"Conventional","12848-9"
"Conventional","24266-2"
"Conventional","21647-9"
"Conventional","23404-16"
"Conventional","5400-52"
"Conventional","6538-90"
"Conventional","10047-12"
"Conventional","21430-4"
"Conventional","17405-2"
"Conventional","21599-6"
"Conventional","8660-5"
"Conventional","8660-33"
"Conventional","16836-1"
"Conventional","25291-27"
"Conventional","13983-27"
"Conventional","10938-13"
"Conventional","7100-31"
"Conventional","12444-39"
"Conventional","9249-17"
"Conventional","8597-1"
"Conventional","17332-3"
"Conventional","22792-21"
"Conventional","12548-75"
"Conventional","3213-65"
"Conventional","4909-68"
"Conventional","15668-19"
"Conventional","7766-25"
"Conventional","25466-84"
"Conventional","3392-68"
"Conventional","17333-20"
"Conventional","7927-16"
"Conventional","7953-20"
"Conventional","3292-75"
"Conventional","22001-23"
"Conventional","22773-69"
"Conventional","10569-28"
"Conventional","9294-45"
"Conventional","13580-2"
"Conventional","17855-28"
"Conventional","23020-18"
"Conventional","12695-62"
"Conventional","16298-84"
"Conventional","13631-1"
"Conventional","15326-64"
"Conventional","8767-44"
"Conventional","3611-70"
"Conventional","24211-25"
"Conventional","11457-53"
"Conventional","15570-99"
"Conventional","17682-1"
"Conventional","6273-58"
"Conventional","3473-78"
"Conventional","2939-10"
"Conventional","9595-11"
"Conventional","4192-10"
"Conventional","3855-56"
"Conventional","20947-50"
"Conventional","4931-59"
"Conventional","7732-45"
"Conventional","23373-77"
"Conventional","3052-8"
"Conventional","14030-21"
"Conventional","2839-2"
"Conventional","5018-68"
"Conventional","12395-86"
"Conventional","21967-20"
"Conventional","9999-1"
"Conventional","3344-60"
"Conventional","20442-12"
"Conventional","19438-68"
"Conventional","9050-170"
"Conventional","17367-5"
"Conventional","13427-66"
"Conventional","12329-21"
"Conventional","9219-70"
"Conventional","9898-161"
"Conventional","19264-6"
"Conventional","10418-36"
"Conventional","16899-59"
"Conventional","19334-62"
"Conventional","4815-25"
"Conventional","5594-87"
"Conventional","15299-102"
"Conventional","5508-62"
"Conventional","4430-44"
"Conventional","10835-25"
"Conventional","9172-69"
"Conventional","2954-56"
"Conventional","2750-3"
"Conventional","23243-120"
"Conventional","5315-22"
"Conventional","11277-23"
"Conventional","12366-16"
"Conventional","19145-4"
"Conventional","6590-54"
"Conventional","15387-44"
"Conventional","20128-1"
"Conventional","10832-24"
"Conventional","10704-91"
"Conventional","9096-80"
"Conventional","20390-4"
"Conventional","6228-58"
"Conventional","11544-39"
"Conventional","14009-65"
"Conventional","18399-1"
"Conventional","17778-19"
"Conventional","11618-83"
"Conventional","21144-160"
"Conventional","11401-181"
"Conventional","5867-60"
"Conventional","2975-19"
"Conventional","22394-8"
"Conventional","12846-3"
"Conventional","7064-2"
"Conventional","19122-47"
"Conventional","11540-37"
"Conventional","9487-60"
"Conventional","16293-1"
"Conventional","21828-6"
"Conventional","9847-21"
"Conventional","19291-2"
"Conventional","11143-32"
"Conventional","10643-16"
"Conventional","13486-9"
"Conventional","13745-10"
"Conventional","13113-7"
"Conventional","8398-277"
"Conventional","25240-1"
"Conventional","21395-23"
"Conventional","3807-1"
"Conventional","11494-4"
"Conventional","10081-17"
"Conventional","9865-40"
"Conventional","12667-2"
"Conventional","22488-17"
"Conventional","6362-6"
"Conventional","8035-6"
"Conventional","12522-6"
"Conventional","5364-7"
"Conventional","24717-26"
"Conventional","14283-12"
"Conventional","19482-11"
"Conventional","20383-31"
"Conventional","23588-9"
"Conventional","23654-6"
"Conventional","2719-3"
"Conventional","19483-16"
"Conventional","12668-7"
"Conventional","3078-1"
"Conventional","20370-6"
"Conventional","25886-11"
"Conventional","23699-61"
"Conventional","3520-58"
"Conventional","19136-22"
"Conventional","12503-5"
"Conventional","22113-2"
"Conventional","12843-6"
"Conventional","21827-7"
"Conventional","11568-2"
"Conventional","18236-3"
"Conventional","18218-48"
"Conventional","24486-1"
"Conventional","19294-26"
"Conventional","3197-70"
"Conventional","21549-144"
"Conventional","13642-90"
"Conventional","9853-3"
"Conventional","15315-64"
"Conventional","9035-2"
"Conventional","17805-35"
"Conventional","23535-3"
"Conventional","4912-17"
"Conventional","7142-5"
"Conventional","23296-29"
"Conventional","12658-72"
"Conventional","23301-2"
"Conventional","3773-15"
"Conventional","11162-37"
"Conventional","21815-7"
"Conventional","5754-76"
"Conventional","6410-26"
"Conventional","21810-50"
"Conventional","5060-62"
"Conventional","5714-88"
"Conventional","6214-84"
"Conventional","6713-4"
"Conventional","8330-1"
"Conventional","15472-16"
"Conventional","18160-2"
"Conventional","13541-1"
"Conventional","9963-19"
"Conventional","22845-3"
"Conventional","2708-54"
"Conventional","7247-1"
"Conventional","19265-9"
"Conventional","25452-16"
"Conventional","6219-14"
"Conventional","10576-7"
"Conventional","11342-59"
"Conventional","22797-20"
"Conventional","2917-3"
"Conventional","14061-48"
"Conventional","7197-2"
"Conventional","3836-51"
"Conventional","17704-74"
"Conventional","18909-11"
"Conventional","3283-21"
"Conventional","21338-44"
"Conventional","12737-12"
"Conventional","8265-225"
"Conventional","12392-30"
"Conventional","21509-29"
"Conventional","13583-19"
"Conventional","10035-6"
"Conventional","4542-24"
"Conventional","8529-1"
"Conventional","7693-13"
"Conventional","5534-49"
"Conventional","12976-49"
"Conventional","8918-64"
"Conventional","11395-5"
"Conventional","21269-198"
"Conventional","16751-15"
"Conventional","3723-1"
"Conventional","7655-11"
"Conventional","12046-51"
"Conventional","2605-49"
"Conventional","24725-4"
"Conventional","19613-16"
"Conventional","23203-3"
"Conventional","13727-44"
"Conventional","6315-58"
"Conventional","19639-53"
"Conventional","24948-79"
"Conventional","16561-9"
"Conventional","13713-164"
"Conventional","21589-80"
"Conventional","20943-14"
"Conventional","13726-4"
"Conventional","2603-61"
"Conventional","12711-19"
"Conventional","3488-64"
"Conventional","22588-35"
"Conventional","21811-20"
"Conventional","5437-63"
"Conventional","4696-2"
"Conventional","8833-20"
"Conventional","10565-19"
"Conventional","3390-72"
"Conventional","9971-5"
"Conventional","19208-8"
"Conventional","3437-80"
"Conventional","7852-9"
"Conventional","20941-7"
"Conventional","10011-65"
"Conventional","8867-18"
"Conventional","6526-77"
"Conventional","11146-4"
"Conventional","6367-66"
"Conventional","4150-75"
"Conventional","3710-49"
"Conventional","4151-6"
"Conventional","5063-12"
"Conventional","3324-51"
"Conventional","9887-40"
"Conventional","8985-13"
"Conventional","17513-11"
"Conventional","13423-94"
"Conventional","20999-12"
"Conventional","11312-40"
"Conventional","12625-138"
"Conventional","9779-63"
"Conventional","18868-7"
"Conventional","5351-52"
"Conventional","4562-1"
"Conventional","23002-27"
"Conventional","20590-13"
"Conventional","4383-97"
"Conventional","19622-7"
"Conventional","2748-3"
"Conventional","8467-9"
"Conventional","13738-8"
"Conventional","18814-21"
"Conventional","21899-36"
"Conventional","19615-213"
"Conventional","12851-5"
"Conventional","15437-11"
"Conventional","21161-16"
"Conventional","15522-2"
"Conventional","19257-11"
"Conventional","19213-1"
"Conventional","20054-28"
"Conventional","11396-39"
"Conventional","2711-6"
"Conventional","14101-2"
"Conventional","21327-12"
"Conventional","25273-80"
"Conventional","18398-1"
"Conventional","20957-57"
"Conventional","25938-13"
"Conventional","4158-54"
"Conventional","19251-56"
"Conventional","7189-55"
"Conventional","7745-3"
"Conventional","11645-9"
"Conventional","18286-3"
"Conventional","19293-6"
"Conventional","11468-15"
"Conventional","17393-13"
"Conventional","12521-3"
"Conventional","23275-9"
"Conventional","23345-2"
"Conventional","11307-33"
"Conventional","7789-182"
"Conventional","12562-1"
"Conventional","18881-7"
"Conventional","19260-4"
"Conventional","22970-8"
"Conventional","8233-2"
"Conventional","20926-31"
"Conventional","6425-87"
"Conventional","4271-75"
"Conventional","8089-173"
"Conventional","21667-57"
"Conventional","21128-2"
"Conventional","3357-67"
"Conventional","9182-3"
"Conventional","8601-167"
"Conventional","10699-52"
"Conventional","22474-28"
"Conventional","15653-9"
"Conventional","2706-69"
"Conventional","24443-8"
"Conventional","17512-2"
"Conventional","5036-50"
"Conventional","8858-21"
"Conventional","8931-124"
"Conventional","21563-3"
"Conventional","21356-6"
"Conventional","9794-17"
"Conventional","9449-150"
"Conventional","7155-46"
"Conventional","23310-51"
"Conventional","21504-41"
"Conventional","25037-4"
"Conventional","25921-3"
"Conventional","4982-54"
"Conventional","4413-3"
"Conventional","6384-19"
"Conventional","24687-18"
"Conventional","7083-74"
"Conventional","7181-17"
"Conventional","4563-61"
"Conventional","11573-3"
"Conventional","23402-147"
"Conventional","15383-200"
"Conventional","12408-333"
"Conventional","12471-47"
"Conventional","14229-5"
"Conventional","6936-7"
"Conventional","9957-9"
"Conventional","7115-5"
"Conventional","18182-24"
"Conventional","22831-11"
"Conventional","13610-9"
"Conventional","19357-11"
"Conventional","8044-90"
"Conventional","19187-21"
"Conventional","3894-15"
"Conventional","9388-18"
"Conventional","9255-5"
"Conventional","21757-49"
"Conventional","13107-9"
"Conventional","6238-55"
"Conventional","18873-8"
"Conventional","21911-17"
"Conventional","9282-12"
"Conventional","16927-9"
"Conventional","24013-6"
"Conventional","12676-1"
"Conventional","22586-24"
"Conventional","12461-8"
"Conventional","12528-40"
"Conventional","21674-132"
"Conventional","20918-28"
"Conventional","25963-2"
"Conventional","9754-33"
"Conventional","20427-18"
"Conventional","21326-28"
"Conventional","10012-5"
"Conventional","8334-65"
"Conventional","21129-95"
"Conventional","24647-3"
"Conventional","14006-36"
"Conventional","9266-1"
"Conventional","18291-8"
"Conventional","9883-29"
"Conventional","8106-15"
"Conventional","25422-58"
"Conventional","21628-6"
"Conventional","3495-15"
"Conventional","4956-2"
"Conventional","8843-34"
"Conventional","6508-68"
"Conventional","5001-6"
"Conventional","9086-95"
"Conventional","13482-14"
"Conventional","18233-10"
"Conventional","23903-3"
"Conventional","12793-4"
"Conventional","23541-61"
"Conventional","9885-41"
"Conventional","14131-37"
"Conventional","8772-5"
"Conventional","17462-19"
"Conventional","10351-51"
"Conventional","17693-2"
"Conventional","6326-20"
"Conventional","15667-39"
"Conventional","25468-5"
"Conventional","6986-17"
"Conventional","11683-19"
"Conventional","12560-9"
"Conventional","17200-50"
"Conventional","3037-62"
"Conventional","18314-88"
"Conventional","2696-87"
"Conventional","17196-5"
"Conventional","2599-51"
"Conventional","3892-21"
"Conventional","25078-13"
"Conventional","5807-77"
"Conventional","8762-38"
"Conventional","2755-8"
"Conventional","2683-1"
"Conventional","4900-8"
"Conventional","2754-50"
"Conventional","4480-59"
"Conventional","5803-24"
"Conventional","17676-13"
"Conventional","5988-49"
"Conventional","5355-69"
"Conventional","17823-40"
"Conventional","25907-47"
"Conventional","9762-14"
"Conventional","12786-61"
"Conventional","19261-12"
"Conventional","23028-49"
"Conventional","4471-50"
"Conventional","10708-3"
"Conventional","14136-234"
"Conventional","11200-52"
"Conventional","12655-30"
"Conventional","10572-65"
"Conventional","19194-9"
"Conventional","6368-9"
"Conventional","9913-4"
"Conventional","15666-21"
"Conventional","13123-3"
"Conventional","9128-34"
"Conventional","15440-57"
"Conventional","22958-6"
"Conventional","18883-4"
"Conventional","17364-8"
"Conventional","23687-27"
"Conventional","18916-25"
"Conventional","15432-1"
"Conventional","23783-22"
"Conventional","8347-222"
"Conventional","13512-28"
"Conventional","13504-147"
"Conventional","12411-60"
"Conventional","2752-62"
"Conventional","23374-42"
"Conventional","9436-2"
"Conventional","15402-2"
"Conventional","3845-51"
"Conventional","7046-6"
"Conventional","24723-58"
"Conventional","11246-3"
"Conventional","25296-3"
"Conventional","19252-67"
"Conventional","15323-112"
"Conventional","19289-29"
"Conventional","25244-9"
"Conventional","12656-1"
"Conventional","13934-3"
"Conventional","4878-3"
"Conventional","3077-66"
"Conventional","21691-27"
"Conventional","7244-16"
"Conventional","18299-13"
"Conventional","16609-106"
"Conventional","7958-15"
"Conventional","21923-24"
"Conventional","12527-50"
"Conventional","5236-2"
"Conventional","5017-19"
"Conventional","17151-84"
"Conventional","23351-59"
"Conventional","17742-2"
"Conventional","13739-3"
"Conventional","4547-59"
"Conventional","11241-8"
"Conventional","3866-7"
"Conventional","17172-19"
"Conventional","10608-9"
"Conventional","20225-119"
"Conventional","13032-1"
"Conventional","10010-10"
"Conventional","5476-66"
"Conventional","20937-43"
"Conventional","2960-66"
"Conventional","10006-25"
"Conventional","23380-16"
"Conventional","22043-174"
"Conventional","21752-10"
"Conventional","16908-5"
"Conventional","18871-24"
"Conventional","3628-3"
"Conventional","19148-58"
"Conventional","21117-18"
"Conventional","8834-58"
"Conventional","5725-1"
"Conventional","5358-3"
"Conventional","17843-30"
"Conventional","12574-36"
"Conventional","9125-23"
"Conventional","3605-77"
"Conventional","8091-16"
"Conventional","2778-10"
"Conventional","13742-66"
"Conventional","20205-55"
"Conventional","17474-106"
"Conventional","3169-70"
"Conventional","6237-11"
"Conventional","10069-2"
"Conventional","15474-7"
"Conventional","11989-35"
"Conventional","2449-1"
"Conventional","4546-27"
"Conventional","4212-5"
"Conventional","15398-2"
"Conventional","13375-48"
"Conventional","3191-50"
"Conventional","3499-77"
"Conventional","14022-17"
"Conventional","24901-4"
"Conventional","5131-15"
"Conventional","18282-1"
"Conventional","2731-29"
"Conventional","19635-69"
"Conventional","19271-64"
"Conventional","7910-41"
"Conventional","22395-7"
"Conventional","13405-61"
"Conventional","9841-197"
"Conventional","3651-50"
"Conventional","8100-15"
"Conventional","6990-44"
"Conventional","8696-15"
"Conventional","22049-24"
"Conventional","4707-50"
"Conventional","21771-47"
"Conventional","8759-29"
"Conventional","23375-4"
"Conventional","16823-75"
"Conventional","8024-64"
"Conventional","12686-15"
"Conventional","12663-1"
"Conventional","6485-59"
"Conventional","23566-6"
"Conventional","18950-13"
"Conventional","7790-21"
"Conventional","23273-42"
"Conventional","12923-51"
"Conventional","13516-46"
"Conventional","21360-27"
"Conventional","9267-2"
"Conventional","8222-49"
"Conventional","20451-126"
"Conventional","11214-40"
"Conventional","21690-31"
"Conventional","25460-36"
"Conventional","19200-16"
"Conventional","8839-4"
"Conventional","5252-33"
"Conventional","22430-15"
"Conventional","11280-6"
"Conventional","19327-31"
"Conventional","2858-29"
"Conventional","21136-1"
"Conventional","9234-8"
"Conventional","24946-9"
"Conventional","12853-112"
"Conventional","22129-55"
"Conventional","3305-6"
"Conventional","20055-40"
"Conventional","17737-7"
"Conventional","9995-6"
"Conventional","23293-15"
"Conventional","4963-19"
"Conventional","3891-56"
"Conventional","3859-50"
"Conventional","7880-9"
"Conventional","6069-71"
"Conventional","21521-17"
"Conventional","9171-11"
"Conventional","17756-69"
"Conventional","21219-7"
"Conventional","4929-55"
"Conventional","7909-37"
"Conventional","23646-5"
"Conventional","20528-23"
"Conventional","18922-27"
"Conventional","7218-87"
"Conventional","9899-28"
"Conventional","12759-47"
"Conventional","12376-85"
"Conventional","3681-87"
"Conventional","15544-25"
"Conventional","8620-56"
"Conventional","3007-7"
"Conventional","6227-1"
"Conventional","13708-56"
"Conventional","2834-54"
"Conventional","22512-18"
"Conventional","19253-82"
"Conventional","7134-14"
"Conventional","13097-11"
"Conventional","18280-29"
"Conventional","20986-58"
"Conventional","22516-30"
"Conventional","7211-2"
"Conventional","21445-40"
"Conventional","12832-10"
"Conventional","11215-6"
"Conventional","5410-53"
"Conventional","24420-57"
"Conventional","14074-2"
"Conventional","3074-6"
"Conventional","9099-19"
"Conventional","5930-54"
"Conventional","5441-67"
"Conventional","20912-10"
"Conventional","24304-3"
"Conventional","9859-180"
"Conventional","13129-40"
"Conventional","7183-102"
"Conventional","5687-5"
"Conventional","15566-10"
"Conventional","6245-4"
"Conventional","5312-49"
"Conventional","2937-10"
"Conventional","2938-55"
"Conventional","2418-55"
"Conventional","15364-101"
"Conventional","21969-5"
"Conventional","2805-6"
"Conventional","15573-110"
"Conventional","8565-160"
"Conventional","8832-55"
"Conventional","5638-23"
"Conventional","6933-20"
"Conventional","17799-9"
"Conventional","18180-58"
"Conventional","4549-78"
"Conventional","11129-66"
"Conventional","25057-2"
"Conventional","5813-58"
"Conventional","12689-56"
"Conventional","14052-26"
"Conventional","13463-1"
"Conventional","4374-45"
"Conventional","20432-6"
"Conventional","16854-17"
"Conventional","19602-36"
"Conventional","6584-1"
"Conventional","8357-43"
"Conventional","5703-26"
"Conventional","25480-21"
"Conventional","25461-3"
"Conventional","21533-51"
"Conventional","16807-35"
"Conventional","5440-26"
"Conventional","22047-46"
"Conventional","25481-66"
"Conventional","8924-55"
"Conventional","6919-3"
"Conventional","13719-19"
"Conventional","9576-58"
"Conventional","9057-19"
"Conventional","23364-3"
"Conventional","9378-6"
"Conventional","17728-61"
"Conventional","19111-10"
"Conventional","25089-21"
"Conventional","25236-11"
"Conventional","13062-4"
"Conventional","23162-36"
"Conventional","22070-5"
"Conventional","19755-38"
"Conventional","24960-48"
"Conventional","11454-87"
"Conventional","24252-85"
"Conventional","10815-2"
"Conventional","9867-23"
"Conventional","8306-54"
"Conventional","9008-6"
"Conventional","21760-22"
"Conventional","23224-11"
"Conventional","3082-9"
"Conventional","22583-47"
"Conventional","2747-3"
"Conventional","24899-13"
"Conventional","5695-5"
"Conventional","16302-11"
"Conventional","4284-18"
"Conventional","7850-1"
"Conventional","9306-7"
"Conventional","25094-9"
"Conventional","3083-71"
"Conventional","6404-20"
"Conventional","3034-1"
"Conventional","20126-19"
"Conventional","3727-35"
"Conventional","2705-5"
"Conventional","14068-29"
"Conventional","17770-42"
"Conventional","18224-11"
"Conventional","12693-2"
"Conventional","14286-2"
"Conventional","9759-13"
"Conventional","9244-27"
"Conventional","23662-10"
"Conventional","23645-49"
"Conventional","9960-2"
"Conventional","9016-12"
"Conventional","11911-13"
"Conventional","12387-7"
"Conventional","13961-18"
"Conventional","10571-14"
"Conventional","23669-20"
"Conventional","5204-13"
"Conventional","23309-11"
"Conventional","21491-7"
"Conventional","12700-9"
"Conventional","6434-18"
"Conventional","20458-22"
"Conventional","25083-26"
"Conventional","18842-24"
"Conventional","13975-56"
"Conventional","3202-28"
"Conventional","3352-80"
"Conventional","13747-9"
"Conventional","2633-52"
"Conventional","18197-97"
"Conventional","9927-96"
"Conventional","25072-11"
"Conventional","13513-174"
"Conventional","5245-40"
"Conventional","3032-11"
"Conventional","8036-75"
"Conventional","11286-78"
"Conventional","21321-2"
"Conventional","11439-88"
"Conventional","11185-145"
"Conventional","3066-12"
"Conventional","3852-19"
"Conventional","19361-78"
"Conventional","3208-2"
"Conventional","22015-2"
"Conventional","10001-7"
"Conventional","24221-3"
"Conventional","24975-3"
"Conventional","9929-16"
"Conventional","8272-22"
"Conventional","12630-8"
"Conventional","21438-45"
"Conventional","23241-27"
"Conventional","21523-71"
"Conventional","15436-40"
"Conventional","21537-33"
"Conventional","4282-3"
"Conventional","24941-14"
"Conventional","9211-19"
"Conventional","7735-17"
"Conventional","17158-17"
"Conventional","8872-1"
"Conventional","12628-31"
"Conventional","3538-26"
"Conventional","25225-14"
"Conventional","15306-20"
"Conventional","17698-15"
"Conventional","5888-29"
"Conventional","10955-4"
"Conventional","8070-88"
"Conventional","14636-25"
"Conventional","3325-2"
"Conventional","23305-38"
"Conventional","6899-37"
"Conventional","15333-11"
"Conventional","12564-9"
"Conventional","11476-43"
"Conventional","25252-29"
"Conventional","14175-78"
"Conventional","13105-7"
"Conventional","19364-163"
"Conventional","2915-6"
"Conventional","9942-2"
"Conventional","11444-49"
"Conventional","3461-58"
"Conventional","4337-49"
"Conventional","2474-54"
"Conventional","7951-146"
"Conventional","7089-42"
"Conventional","21781-9"
"Conventional","20953-34"
"Conventional","23670-11"
"Conventional","10030-8"
"Conventional","6549-60"
"Conventional","14226-120"
"Conventional","10391-1"
"Conventional","10382-1"
"Conventional","17355-56"
"Conventional","12818-159"
"Conventional","24710-1"
"Conventional","7853-19"
"Conventional","11104-13"
"Conventional","25065-22"
"Conventional","3600-2"
"Conventional","17156-72"
"Conventional","15319-226"
"Conventional","11161-5"
"Conventional","6645-53"
"Conventional","3457-57"
"Conventional","12726-3"
"Conventional","3872-2"
"Conventional","14072-9"
"Conventional","15384-15"
"Conventional","22082-25"
"Conventional","8633-18"
"Conventional","6510-56"
"Conventional","23250-3"
"Conventional","8348-4"
"Conventional","8225-86"
"Conventional","12452-32"
"Conventional","21111-49"
"Conventional","12653-13"
"Conventional","17436-193"
"Conventional","3192-3"
"Conventional","13653-335"
"Conventional","10961-15"
"Conventional","7822-11"
"Conventional","21655-18"
"Conventional","23264-42"
"Conventional","7935-26"
"Conventional","11273-176"
"Conventional","19302-7"
"Conventional","24684-7"
"Conventional","13960-15"
"Conventional","7857-22"
"Conventional","22088-3"
"Conventional","4414-69"
"Conventional","19590-46"
"Conventional","5193-51"
"Conventional","20073-22"
"Conventional","8028-22"
"Conventional","17796-15"
"Conventional","22125-9"
"Conventional","4969-2"
"Conventional","22393-130"
"Conventional","13552-7"
"Conventional","3206-4"
"Conventional","12361-102"
"Conventional","23643-22"
"Conventional","11160-56"
"Conventional","8967-6"
"Conventional","24896-5"
"Conventional","25248-28"
"Conventional","24474-12"
"Conventional","19259-176"
"Conventional","6504-65"
"Conventional","9115-78"
"Conventional","5347-59"
"Conventional","3422-4"
"Conventional","3592-4"
"Conventional","17362-5"
"Conventional","8569-147"
"Conventional","20561-15"
"Conventional","8958-51"
"Conventional","3601-54"
"Conventional","23568-41"
"Conventional","15395-15"
"Conventional","7239-9"
"Conventional","11102-22"
"Conventional","3521-16"
"Conventional","18212-43"
"Conventional","9748-31"
"Conventional","21539-139"
"Conventional","9830-109"
"Conventional","16591-71"
"Conventional","13704-5"
"Conventional","11300-32"
"Conventional","12727-7"
"Conventional","8520-8"
"Conventional","11297-54"
"Conventional","8407-84"
"Conventional","5106-52"
"Conventional","5801-72"
"Conventional","17773-26"
"Conventional","12578-13"
"Conventional","7625-27"
"Conventional","13654-1"
"Conventional","24469-10"
"Conventional","15414-316"
"Conventional","18832-65"
"Conventional","2620-4"
"Conventional","4132-27"
"Conventional","6471-53"
"Conventional","7885-17"
"Conventional","3666-17"
"Conventional","16055-3"
"Conventional","21383-37"
"Conventional","8400-74"
"Conventional","5897-58"
"Conventional","17391-10"
"Conventional","3151-6"
"Conventional","24720-10"
"Conventional","3445-53"
"Conventional","14054-17"
"Conventional","18913-3"
"Conventional","9848-22"
"Conventional","23308-31"
"Conventional","25904-17"
"Conventional","17822-57"
"Conventional","5629-58"
"Conventional","19558-10"
"Conventional","21579-35"
"Conventional","23255-7"
"Conventional","19270-26"
"Conventional","13126-52"
"Conventional","16317-20"
"Conventional","11310-8"
"Conventional","4981-6"
"Conventional","10882-12"
"Conventional","24701-21"
"Conventional","25087-11"
"Conventional","20436-93"
"Conventional","25215-1"
"Conventional","17672-184"
"Conventional","11232-46"
"Conventional","19614-8"
"Conventional","10366-11"
"Conventional","25050-82"
"Conventional","15301-24"
"Conventional","10507-166"
"Conventional","19557-3"
"Conventional","21359-17"
"Conventional","19118-47"
"Conventional","13059-33"
"Conventional","4960-72"
"Conventional","8992-1"
"Conventional","17456-53"
"Conventional","8983-7"
"Conventional","5699-19"
"Conventional","5719-66"
"Conventional","18342-2"
"Conventional","8948-13"
"Conventional","5134-52"
"Conventional","11481-25"
"Conventional","7152-5"
"Conventional","21764-99"
"Conventional","11193-27"
"Conventional","13978-122"
"Conventional","25941-4"
"Conventional","8008-28"
"Conventional","11158-40"
"Conventional","11430-49"
"Conventional","2973-15"
"Conventional","21435-143"
"Conventional","17419-17"
"Conventional","15365-41"
"Conventional","15452-5"
"Conventional","6993-8"
"Conventional","10889-2"
"Conventional","15580-2"
"Conventional","7195-119"
"Conventional","23280-9"
"Conventional","14056-4"
"Conventional","13387-55"
"Conventional","13457-33"
"Conventional","9579-59"
"Conventional","9190-7"
"Conventional","14587-16"
"Conventional","2765-4"
"Conventional","14291-53"
"Conventional","23246-67"
"Conventional","17706-4"
"Conventional","8976-13"
"Conventional","21457-141"
"Conventional","11383-41"
"Conventional","12466-7"
"Conventional","20137-49"
"Conventional","2806-49"
"Conventional","25070-18"
"Conventional","3646-7"
"Conventional","16079-2"
"Conventional","9932-49"
"Conventional","19161-1"
"Conventional","3616-3"
"Conventional","8314-71"
"Conventional","7768-10"
"Conventional","9416-77"
"Conventional","4245-80"
"Conventional","13228-75"
"Conventional","7020-13"
"Conventional","25053-1"
"Conventional","25115-21"
"Conventional","3484-60"
"Conventional","9901-28"
"Conventional","20173-39"
"Conventional","19238-12"
"Conventional","10945-11"
"Conventional","11666-72"
"Conventional","10527-22"
"Conventional","19496-1"
"Conventional","22525-9"
"Conventional","9523-34"
"Conventional","10560-1"
"Conventional","3217-74"
"Conventional","19154-41"
"Conventional","11438-6"
"Conventional","9745-20"
"Conventional","17757-86"
"Conventional","7887-57"
"Conventional","2977-7"
"Conventional","7201-5"
"Conventional","3399-31"
"Conventional","7221-56"
"Conventional","4564-2"
"Conventional","12511-83"
"Conventional","24977-18"
"Conventional","6280-11"
"Conventional","5345-51"
"Conventional","9928-125"
"Conventional","5621-64"
"Conventional","14021-81"
"Conventional","22528-1"
"Conventional","8086-49"
"Conventional","23584-2"
"Conventional","9749-190"
"Conventional","17231-1"
"Conventional","6626-81"
"Conventional","8289-8"
"Conventional","8240-207"
"Conventional","5080-131"
"Conventional","8606-39"
"Conventional","9059-14"
"Conventional","2870-29"
"Conventional","4673-13"
"Conventional","21946-79"
"Conventional","2573-20"
"Conventional","22834-21"
"Conventional","23659-2"
"Conventional","12895-28"
"Conventional","21290-66"
"Conventional","4978-54"
"Conventional","12347-29"
"Conventional","14107-1"
"Conventional","12534-10"
"Conventional","12448-246"
"Conventional","5196-7"
"Conventional","13460-4"
"Conventional","9257-14"
"Conventional","10978-39"
"Conventional","6229-13"
"Conventional","13103-125"
"Conventional","20991-2"
"Conventional","18315-38"
"Conventional","12373-73"
"Conventional","23425-19"
"Conventional","14013-11"
"Conventional","11338-49"
"Conventional","14670-1"
"Conventional","13723-6"
"Conventional","2773-50"
"Conventional","24440-11"
"Conventional","9117-4"
"Conventional","5353-89"
